E:\simulator-windows-64\IMG\center_2024_10_13_18_28_25_565.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_25_565.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_25_565.jpg, 0, 1, 0, 30.19031
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_25_665.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_25_665.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_25_665.jpg, 0.2355186, 1, 0, 30.17488
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_25_769.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_25_769.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_25_769.jpg, 0.5358301, 1, 0, 30.13636
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_25_869.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_25_869.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_25_869.jpg, 0.6772839, 1, 0, 30.13054
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_25_973.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_25_973.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_25_973.jpg, 0.3684498, 1, 0, 30.19484
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_26_075.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_26_075.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_26_075.jpg, 0.07374695, 1, 0, 30.18959
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_26_175.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_26_175.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_26_175.jpg, 0, 1, 0, 30.18796
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_26_276.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_26_276.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_26_276.jpg, 0, 1, 0, 30.18958
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_26_377.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_26_377.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_26_377.jpg, -0.3265728, 1, 0, 30.16227
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_26_480.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_26_480.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_26_480.jpg, -0.4968504, 1, 0, 30.15448
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_26_581.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_26_581.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_26_581.jpg, -0.1922283, 1, 0, 30.19191
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_26_682.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_26_682.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_26_682.jpg, 0, 1, 0, 30.18448
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_26_783.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_26_783.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_26_783.jpg, 0, 1, 0, 30.19088
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_26_883.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_26_883.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_26_883.jpg, 0.2790054, 1, 0, 30.16576
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_26_985.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_26_985.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_26_985.jpg, 0.427425, 1, 0, 30.1567
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_27_086.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_27_086.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_27_086.jpg, 0.1357826, 1, 0, 30.18847
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_27_189.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_27_189.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_27_189.jpg, 0, 1, 0, 30.18748
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_27_292.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_27_292.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_27_292.jpg, 0.2218059, 1, 0, 30.18136
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_27_394.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_27_394.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_27_394.jpg, 0.4945493, 1, 0, 30.14832
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_27_497.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_27_497.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_27_497.jpg, 0.3624258, 1, 0, 30.18119
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_27_599.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_27_599.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_27_599.jpg, 0.6667011, 1, 0, 30.13387
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_27_702.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_27_702.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_27_702.jpg, 0.9662054, 1, 0, 30.09668
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_27_804.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_27_804.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_27_804.jpg, 0.6735795, 1, 0, 30.18049
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_27_908.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_27_908.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_27_908.jpg, 0.3629003, 1, 0, 30.20179
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_28_009.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_28_009.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_28_009.jpg, 0.07008558, 1, 0, 30.19041
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_28_110.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_28_110.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_28_110.jpg, 0, 1, 0, 30.18996
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_28_213.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_28_213.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_28_213.jpg, 0, 1, 0, 30.19024
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_28_315.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_28_315.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_28_315.jpg, 0, 1, 0, 30.19173
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_28_420.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_28_420.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_28_420.jpg, 0.202203, 1, 0, 30.17982
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_28_524.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_28_524.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_28_524.jpg, 0.5004564, 1, 0, 30.14215
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_28_626.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_28_626.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_28_626.jpg, 0.2282481, 1, 0, 30.19221
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_28_728.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_28_728.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_28_728.jpg, 0, 1, 0, 30.18801
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_28_831.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_28_831.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_28_831.jpg, 0, 1, 0, 30.19023
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_28_935.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_28_935.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_28_935.jpg, 0, 1, 0, 30.18922
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_29_039.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_29_039.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_29_039.jpg, 0.0794649, 1, 0, 30.1899
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_29_143.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_29_143.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_29_143.jpg, 0.3784404, 1, 0, 30.15723
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_29_245.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_29_245.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_29_245.jpg, 0.3798333, 1, 0, 30.17858
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_29_349.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_29_349.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_29_349.jpg, 0.07129111, 1, 0, 30.19097
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_29_454.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_29_454.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_29_454.jpg, 0, 1, 0, 30.18947
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_29_555.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_29_555.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_29_555.jpg, 0, 1, 0, 30.19022
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_29_658.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_29_658.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_29_658.jpg, 0, 1, 0, 30.19035
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_29_758.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_29_758.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_29_758.jpg, 0, 1, 0, 30.19031
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_29_862.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_29_862.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_29_862.jpg, 0, 1, 0, 30.19032
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_29_966.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_29_966.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_29_966.jpg, 0, 1, 0, 30.19003
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_30_067.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_30_067.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_30_067.jpg, 0.2882727, 1, 0, 30.16963
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_30_171.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_30_171.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_30_171.jpg, 0.04772846, 1, 0, 30.19077
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_30_273.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_30_273.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_30_273.jpg, 0, 1, 0, 30.18998
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_30_374.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_30_374.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_30_374.jpg, 0, 1, 0, 30.19027
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_30_477.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_30_477.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_30_477.jpg, 0, 1, 0, 30.1903
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_30_580.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_30_580.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_30_580.jpg, 0, 1, 0, 30.19027
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_30_683.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_30_683.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_30_683.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_30_787.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_30_787.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_30_787.jpg, 0, 1, 0, 30.19031
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_30_888.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_30_888.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_30_888.jpg, 0, 1, 0, 30.19032
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_30_993.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_30_993.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_30_993.jpg, 0, 1, 0, 30.19031
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_31_096.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_31_096.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_31_096.jpg, 0, 1, 0, 30.19032
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_31_198.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_31_198.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_31_198.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_31_302.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_31_302.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_31_302.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_31_402.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_31_402.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_31_402.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_31_506.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_31_506.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_31_506.jpg, 0, 1, 0, 30.1903
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_31_610.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_31_610.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_31_610.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_31_712.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_31_712.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_31_712.jpg, 0, 1, 0, 30.19031
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_31_814.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_31_814.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_31_814.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_31_919.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_31_919.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_31_919.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_32_022.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_32_022.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_32_022.jpg, 0, 1, 0, 30.19031
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_32_123.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_32_123.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_32_123.jpg, 0, 1, 0, 30.19034
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_32_225.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_32_225.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_32_225.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_32_327.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_32_327.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_32_327.jpg, 0, 1, 0, 30.1903
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_32_430.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_32_430.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_32_430.jpg, 0, 1, 0, 30.1903
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_32_530.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_32_530.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_32_530.jpg, 0, 1, 0, 30.19031
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_32_632.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_32_632.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_32_632.jpg, 0, 1, 0, 30.19031
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_32_737.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_32_737.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_32_737.jpg, 0, 1, 0, 30.1903
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_32_839.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_32_839.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_32_839.jpg, 0, 1, 0, 30.1903
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_32_942.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_32_942.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_32_942.jpg, 0, 1, 0, 30.19033
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_33_044.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_33_044.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_33_044.jpg, 0, 1, 0, 30.19032
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_33_144.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_33_144.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_33_144.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_33_248.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_33_248.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_33_248.jpg, 0, 1, 0, 30.19032
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_33_349.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_33_349.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_33_349.jpg, 0, 1, 0, 30.19028
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_33_450.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_33_450.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_33_450.jpg, 0, 1, 0, 30.19028
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_33_552.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_33_552.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_33_552.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_33_653.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_33_653.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_33_653.jpg, 0, 1, 0, 30.19031
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_33_754.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_33_754.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_33_754.jpg, 0, 1, 0, 30.19022
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_33_855.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_33_855.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_33_855.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_33_957.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_33_957.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_33_957.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_34_059.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_34_059.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_34_059.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_34_159.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_34_159.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_34_159.jpg, 0, 1, 0, 30.1903
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_34_260.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_34_260.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_34_260.jpg, 0, 1, 0, 30.19032
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_34_362.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_34_362.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_34_362.jpg, 0, 1, 0, 30.19043
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_34_465.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_34_465.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_34_465.jpg, 0, 1, 0, 30.19028
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_34_566.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_34_566.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_34_566.jpg, -0.1350891, 1, 0, 30.18555
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_34_667.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_34_667.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_34_667.jpg, -0.3160242, 1, 0, 30.16886
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_34_769.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_34_769.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_34_769.jpg, -0.01067496, 1, 0, 30.18896
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_34_870.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_34_870.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_34_870.jpg, 0, 1, 0, 30.18984
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_34_972.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_34_972.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_34_972.jpg, 0, 1, 0, 30.19068
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_35_074.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_35_074.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_35_074.jpg, 0, 1, 0, 30.19029
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_35_175.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_35_175.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_35_175.jpg, 0, 1, 0, 30.19024
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_35_277.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_35_277.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_35_277.jpg, -0.1719789, 1, 0, 30.18242
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_35_380.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_35_380.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_35_380.jpg, -0.4663257, 1, 0, 30.14658
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_35_483.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_35_483.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_35_483.jpg, -0.3741474, 1, 0, 30.1836
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_35_584.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_35_584.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_35_584.jpg, -0.07305001, 1, 0, 30.19054
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_35_686.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_35_686.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_35_686.jpg, 0, 1, 0, 30.18909
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_35_787.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_35_787.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_35_787.jpg, 0, 1, 0, 30.19013
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_35_891.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_35_891.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_35_891.jpg, 0, 1, 0, 30.19025
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_35_992.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_35_992.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_35_992.jpg, 0, 1, 0, 30.19028
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_36_092.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_36_092.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_36_092.jpg, 0, 1, 0, 30.19084
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_36_194.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_36_194.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_36_194.jpg, 0, 1, 0, 30.19028
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_36_296.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_36_296.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_36_296.jpg, -0.1105602, 1, 0, 30.18767
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_36_398.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_36_398.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_36_398.jpg, -0.4182798, 1, 0, 30.15199
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_36_499.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_36_499.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_36_499.jpg, -0.2045775, 1, 0, 30.19123
E:\simulator-windows-64\IMG\center_2024_10_13_18_28_36_600.jpg, E:\simulator-windows-64\IMG\left_2024_10_13_18_28_36_600.jpg, E:\simulator-windows-64\IMG\right_2024_10_13_18_28_36_600.jpg, 0, 1, 0, 30.18816
